Date,LBMA_Gold_USD
1984-09-21,341.625
1984-09-24,347.5
1984-09-25,345.05
1984-09-26,345.925
1984-09-27,344.625
1984-09-28,343.95
1984-10-01,345.075
1984-10-02,345.05
1984-10-03,348.05
1984-10-04,346.125
1984-10-05,345.175
1984-10-08,342.175
1984-10-09,341.125
1984-10-10,337.75
1984-10-11,338.1
1984-10-12,338.4
1984-10-15,338.45
1984-10-16,339.625
1984-10-17,340.275
1984-10-18,338.875
1984-10-19,339.55
1984-10-22,338.2
1984-10-23,339.7
1984-10-24,340.125
1984-10-25,339.2
1984-10-26,337.875
1984-10-29,336.025
1984-10-30,335.575
1984-10-31,334.0
1984-11-01,333.82500000000005
1984-11-02,341.05
1984-11-05,342.375
1984-11-06,346.025
1984-11-07,346.70000000000005
1984-11-08,347.6
1984-11-09,346.32500000000005
1984-11-12,345.775
1984-11-13,350.225
1984-11-14,345.9
1984-11-15,344.55
1984-11-16,345.025
1984-11-19,343.2
1984-11-20,342.65
1984-11-21,341.525
1984-11-22,342.25
1984-11-23,341.75
1984-11-26,338.2
1984-11-27,333.125
1984-11-28,329.05
1984-11-29,331.175
1984-11-30,328.8
1984-12-03,328.6
1984-12-04,331.45
1984-12-05,330.225
1984-12-06,330.725
1984-12-07,328.5
1984-12-10,326.25
1984-12-11,326.7
1984-12-12,326.05
1984-12-13,325.325
1984-12-14,322.125
1984-12-17,315.925
1984-12-18,308.625
1984-12-19,309.025
1984-12-20,305.375
1984-12-21,309.925
1984-12-27,
1984-12-28,309.35
1984-12-31,308.65
1985-01-02,305.875
1985-01-03,300.9
1985-01-04,303.29999999999995
1985-01-07,297.5
1985-01-08,303.2
1985-01-09,299.425
1985-01-10,303.9
1985-01-11,304.125
1985-01-14,300.125
1985-01-15,302.15
1985-01-16,302.575
1985-01-17,305.65
1985-01-18,307.45
1985-01-21,307.125
1985-01-22,306.875
1985-01-23,301.2
1985-01-24,301.375
1985-01-25,299.05
1985-01-28,298.175
1985-01-29,303.375
1985-01-30,302.95
1985-01-31,305.775
1985-02-01,304.20000000000005
1985-02-04,301.25
1985-02-05,301.9
1985-02-06,303.15
1985-02-07,302.075
1985-02-08,300.20000000000005
1985-02-11,300.075
1985-02-12,302.975
1985-02-13,303.0
1985-02-14,303.775
1985-02-15,304.45
1985-02-18,309.725
1985-02-19,302.75
1985-02-20,302.875
1985-02-21,300.925
1985-02-22,298.6
1985-02-25,287.125
1985-02-26,285.375
1985-02-27,290.775
1985-02-28,289.125
1985-03-01,287.675
1985-03-04,288.475
1985-03-05,288.375
1985-03-06,287.04999999999995
1985-03-07,289.45000000000005
1985-03-08,290.0
1985-03-11,290.625
1985-03-12,288.6
1985-03-13,290.175
1985-03-14,290.5
1985-03-15,291.29999999999995
1985-03-18,296.275
1985-03-19,312.0
1985-03-20,328.625
1985-03-21,315.5
1985-03-22,318.125
1985-03-25,315.25
1985-03-26,319.875
1985-03-27,330.15
1985-03-28,327.5
1985-03-29,329.525
1985-04-01,322.875
1985-04-02,317.875
1985-04-03,321.175
1985-04-04,316.875
1985-04-09,323.1
1985-04-10,325.275
1985-04-11,330.625
1985-04-12,330.575
1985-04-15,332.275
1985-04-16,331.0
1985-04-17,327.175
1985-04-18,327.625
1985-04-19,327.35
1985-04-22,327.925
1985-04-23,326.325
1985-04-24,322.3
1985-04-25,322.45
1985-04-26,323.0
1985-04-29,322.75
1985-04-30,323.0
1985-05-01,314.05
1985-05-02,313.75
1985-05-03,313.225
1985-05-07,312.375
1985-05-08,313.1
1985-05-09,314.8
1985-05-10,314.025
1985-05-13,318.875
1985-05-14,325.625
1985-05-15,322.8
1985-05-16,320.25
1985-05-17,321.15
1985-05-20,323.475
1985-05-21,315.7
1985-05-22,316.825
1985-05-23,315.9
1985-05-24,315.525
1985-05-28,312.575
1985-05-29,311.6
1985-05-30,314.8
1985-05-31,313.575
1985-06-03,317.475
1985-06-04,315.95
1985-06-05,314.475
1985-06-06,314.85
1985-06-07,314.65
1985-06-10,311.375
1985-06-11,314.125
1985-06-12,314.125
1985-06-13,313.925
1985-06-14,317.0
1985-06-17,318.075
1985-06-18,322.7
1985-06-19,325.29999999999995
1985-06-20,320.05
1985-06-21,314.35
1985-06-24,314.375
1985-06-25,315.7
1985-06-26,316.625
1985-06-27,315.625
1985-06-28,317.125
1985-07-01,314.625
1985-07-02,309.55
1985-07-03,310.375
1985-07-04,310.625
1985-07-05,311.25
1985-07-08,310.725
1985-07-09,314.82500000000005
1985-07-10,314.775
1985-07-11,313.675
1985-07-12,315.35
1985-07-15,316.5
1985-07-16,319.275
1985-07-17,323.65
1985-07-18,321.125
1985-07-19,318.95
1985-07-22,317.325
1985-07-23,322.625
1985-07-24,318.125
1985-07-25,318.4
1985-07-26,317.275
1985-07-29,324.75
1985-07-30,324.25
1985-07-31,327.8
1985-08-01,324.425
1985-08-02,320.075
1985-08-05,323.375
1985-08-06,320.6
1985-08-07,320.9
1985-08-08,322.7
1985-08-09,322.025
1985-08-12,326.625
1985-08-13,327.5
1985-08-14,326.1
1985-08-15,330.0
1985-08-16,335.375
1985-08-19,340.075
1985-08-20,334.825
1985-08-21,335.825
1985-08-22,336.55
1985-08-23,334.225
1985-08-27,335.625
1985-08-28,340.1
1985-08-29,337.7
1985-08-30,334.5
1985-09-02,335.04999999999995
1985-09-03,330.45
1985-09-04,325.5
1985-09-05,325.875
1985-09-06,318.075
1985-09-09,319.775
1985-09-10,320.825
1985-09-11,321.375
1985-09-12,318.625
1985-09-13,321.525
1985-09-16,319.07500000000005
1985-09-17,318.15
1985-09-18,315.875
1985-09-19,316.1
1985-09-20,319.17499999999995
1985-09-23,327.775
1985-09-24,328.15
1985-09-25,328.6
1985-09-26,329.825
1985-09-27,328.775
1985-09-30,326.125
1985-10-01,322.7
1985-10-02,324.85
1985-10-03,324.625
1985-10-04,329.275
1985-10-07,326.0
1985-10-08,326.225
1985-10-09,326.75
1985-10-10,325.525
1985-10-11,325.70000000000005
1985-10-14,326.625
1985-10-15,326.925
1985-10-16,324.775
1985-10-17,325.05
1985-10-18,326.25
1985-10-21,326.325
1985-10-22,326.825
1985-10-23,326.4
1985-10-24,326.075
1985-10-25,325.525
1985-10-28,326.5
1985-10-29,326.425
1985-10-30,326.5
1985-10-31,325.425
1985-11-01,324.075
1985-11-04,325.475
1985-11-05,324.57500000000005
1985-11-06,324.575
1985-11-07,323.3
1985-11-08,322.025
1985-11-11,323.175
1985-11-12,322.9
1985-11-13,324.5
1985-11-14,325.15
1985-11-15,324.975
1985-11-18,323.625
1985-11-19,324.225
1985-11-20,325.35
1985-11-21,325.775
1985-11-22,326.25
1985-11-25,330.35
1985-11-26,331.375
1985-11-27,329.29999999999995
1985-11-28,326.525
1985-11-29,326.35
1985-12-02,322.725
1985-12-03,322.55
1985-12-04,324.35
1985-12-05,322.65
1985-12-06,322.4
1985-12-09,318.775
1985-12-10,316.55
1985-12-11,316.15
1985-12-12,316.775
1985-12-13,317.825
1985-12-16,318.425
1985-12-17,321.525
1985-12-18,320.57500000000005
1985-12-19,324.6
1985-12-20,324.55
1985-12-23,326.675
1985-12-24,324.85
1985-12-27,325.82500000000005
1985-12-30,326.475
1985-12-31,
1986-01-02,326.70000000000005
1986-01-03,326.375
1986-01-06,327.9
1986-01-07,329.45
1986-01-08,331.75
1986-01-09,333.7
1986-01-10,339.95
1986-01-13,340.075
1986-01-14,339.9
1986-01-15,346.025
1986-01-16,361.3
1986-01-17,354.925
1986-01-20,352.125
1986-01-21,356.5
1986-01-22,352.875
1986-01-23,349.9
1986-01-24,354.625
1986-01-27,360.075
1986-01-28,353.4
1986-01-29,353.825
1986-01-30,356.7
1986-01-31,352.25
1986-02-03,347.32500000000005
1986-02-04,338.55
1986-02-05,336.625
1986-02-06,337.1
1986-02-07,337.54999999999995
1986-02-10,340.325
1986-02-11,336.5
1986-02-12,337.8
1986-02-13,334.7
1986-02-14,330.425
1986-02-17,333.0
1986-02-18,334.825
1986-02-19,342.54999999999995
1986-02-20,338.175
1986-02-21,338.5
1986-02-24,342.57500000000005
1986-02-25,351.9
1986-02-26,345.425
1986-02-27,337.375
1986-02-28,338.2
1986-03-03,337.525
1986-03-04,337.525
1986-03-05,341.85
1986-03-06,343.75
1986-03-07,342.675
1986-03-10,341.025
1986-03-11,342.275
1986-03-12,344.175
1986-03-13,349.70000000000005
1986-03-14,347.8
1986-03-17,349.04999999999995
1986-03-18,350.975
1986-03-19,348.0
1986-03-20,350.625
1986-03-21,352.125
1986-03-24,351.29999999999995
1986-03-25,352.325
1986-03-26,344.6
1986-03-27,344.75
1986-04-01,333.4
1986-04-02,335.5
1986-04-03,335.675
1986-04-04,335.05
1986-04-07,337.075
1986-04-08,340.025
1986-04-09,338.25
1986-04-10,337.92499999999995
1986-04-11,341.1
1986-04-14,342.4
1986-04-15,341.0
1986-04-16,339.875
1986-04-17,339.6
1986-04-18,341.875
1986-04-21,341.92499999999995
1986-04-22,344.125
1986-04-23,346.725
1986-04-24,345.375
1986-04-25,344.375
1986-04-28,343.775
1986-04-29,342.4
1986-04-30,345.25
1986-05-01,345.35
1986-05-02,341.6
1986-05-06,340.975
1986-05-07,342.29999999999995
1986-05-08,344.925
1986-05-09,344.8
1986-05-12,345.04999999999995
1986-05-13,343.75
1986-05-14,342.6
1986-05-15,342.25
1986-05-16,342.875
1986-05-19,341.425
1986-05-20,339.5
1986-05-21,338.75
1986-05-22,339.92499999999995
1986-05-23,340.975
1986-05-27,341.325
1986-05-28,342.675
1986-05-29,342.725
1986-05-30,343.275
1986-06-02,342.425
1986-06-03,342.025
1986-06-04,341.075
1986-06-05,341.625
1986-06-06,341.575
1986-06-09,341.82500000000005
1986-06-10,347.625
1986-06-11,347.45
1986-06-12,348.15
1986-06-13,346.79999999999995
1986-06-16,342.9
1986-06-17,337.025
1986-06-18,338.825
1986-06-19,338.95
1986-06-20,339.275
1986-06-23,340.775
1986-06-24,341.375
1986-06-25,343.7
1986-06-26,344.35
1986-06-27,344.025
1986-06-30,346.125
1986-07-01,345.375
1986-07-02,343.15
1986-07-03,343.675
1986-07-04,343.8
1986-07-07,344.65
1986-07-08,347.175
1986-07-09,349.225
1986-07-10,347.15
1986-07-11,347.875
1986-07-14,345.975
1986-07-15,345.925
1986-07-16,347.975
1986-07-17,346.95
1986-07-18,347.5
1986-07-21,353.475
1986-07-22,353.5
1986-07-23,349.5
1986-07-24,348.575
1986-07-25,349.2
1986-07-28,352.20000000000005
1986-07-29,352.275
1986-07-30,351.5
1986-07-31,357.625
1986-08-01,360.75
1986-08-04,359.275
1986-08-05,358.5
1986-08-06,361.625
1986-08-07,361.32500000000005
1986-08-08,365.32500000000005
1986-08-11,391.25
1986-08-12,385.05
1986-08-13,389.625
1986-08-14,384.625
1986-08-15,385.75
1986-08-18,377.25
1986-08-19,373.45
1986-08-20,378.5
1986-08-21,381.25
1986-08-22,385.45
1986-08-26,380.20000000000005
1986-08-27,378.95000000000005
1986-08-28,385.35
1986-08-29,385.35
1986-09-01,391.875
1986-09-02,394.375
1986-09-03,406.1
1986-09-04,404.75
1986-09-05,419.525
1986-09-08,418.8
1986-09-09,410.875
1986-09-10,416.5
1986-09-11,404.5
1986-09-12,419.125
1986-09-15,414.5
1986-09-16,415.4
1986-09-17,413.4
1986-09-18,416.775
1986-09-19,426.5
1986-09-22,439.125
1986-09-23,435.075
1986-09-24,432.75
1986-09-25,430.825
1986-09-26,433.5
1986-09-29,428.225
1986-09-30,422.2
1986-10-01,425.25
1986-10-02,428.4
1986-10-03,436.45
1986-10-06,436.7
1986-10-07,439.0
1986-10-08,438.75
1986-10-09,435.775
1986-10-10,429.45
1986-10-13,432.0
1986-10-14,430.025
1986-10-15,424.125
1986-10-16,425.75
1986-10-17,419.625
1986-10-20,422.5
1986-10-21,425.95000000000005
1986-10-22,425.8
1986-10-23,424.4
1986-10-24,411.75
1986-10-27,409.675
1986-10-28,410.125
1986-10-29,406.775
1986-10-30,405.25
1986-10-31,401.25
1986-11-03,403.25
1986-11-04,408.25
1986-11-05,407.75
1986-11-06,406.775
1986-11-07,408.25
1986-11-10,410.325
1986-11-11,406.7
1986-11-12,407.225
1986-11-13,407.175
1986-11-14,408.625
1986-11-17,392.875
1986-11-18,389.5
1986-11-19,392.45
1986-11-20,388.175
1986-11-21,388.85
1986-11-24,380.45
1986-11-25,382.25
1986-11-26,383.8
1986-11-27,382.9
1986-11-28,389.75
1986-12-01,397.57500000000005
1986-12-02,391.9
1986-12-03,387.5
1986-12-04,390.225
1986-12-05,388.55
1986-12-08,390.05
1986-12-09,388.0
1986-12-10,389.375
1986-12-11,388.575
1986-12-12,390.6
1986-12-15,394.45000000000005
1986-12-16,393.4
1986-12-17,392.7
1986-12-18,391.625
1986-12-19,394.475
1986-12-22,394.75
1986-12-23,390.975
1986-12-24,
1986-12-29,390.75
1986-12-30,389.075
1986-12-31,
1987-01-02,402.95
1987-01-05,398.975
1987-01-06,401.7
1987-01-07,399.95
1987-01-08,402.125
1987-01-09,402.125
1987-01-12,410.5
1987-01-13,408.8
1987-01-14,414.75
1987-01-15,415.625
1987-01-16,415.1
1987-01-19,421.75
1987-01-20,416.575
1987-01-21,407.85
1987-01-22,410.525
1987-01-23,401.775
1987-01-26,405.675
1987-01-27,410.1
1987-01-28,415.125
1987-01-29,410.35
1987-01-30,403.9
1987-02-02,406.6
1987-02-03,403.0
1987-02-04,402.275
1987-02-05,400.75
1987-02-06,402.65
1987-02-09,404.42499999999995
1987-02-10,403.625
1987-02-11,402.95
1987-02-12,402.15
1987-02-13,396.45000000000005
1987-02-16,397.225
1987-02-17,397.05
1987-02-18,391.475
1987-02-19,392.975
1987-02-20,398.625
1987-02-23,403.1
1987-02-24,400.625
1987-02-25,406.25
1987-02-26,403.6
1987-02-27,405.8
1987-03-02,404.325
1987-03-03,403.75
1987-03-04,407.1
1987-03-05,411.1
1987-03-06,406.4
1987-03-09,404.925
1987-03-10,405.3
1987-03-11,407.025
1987-03-12,408.95
1987-03-13,408.875
1987-03-16,404.975
1987-03-17,406.175
1987-03-18,405.375
1987-03-19,404.75
1987-03-20,404.725
1987-03-23,407.45000000000005
1987-03-24,409.65
1987-03-25,414.35
1987-03-26,411.15
1987-03-27,416.125
1987-03-30,422.9
1987-03-31,420.0
1987-04-01,418.625
1987-04-02,419.475
1987-04-03,418.67499999999995
1987-04-06,421.0
1987-04-07,419.15
1987-04-08,421.85
1987-04-09,421.25
1987-04-10,431.95000000000005
1987-04-13,436.2
1987-04-14,441.325
1987-04-15,444.8
1987-04-16,439.375
1987-04-21,451.9
1987-04-22,446.15
1987-04-23,451.75
1987-04-24,462.4
1987-04-27,475.675
1987-04-28,454.375
1987-04-29,450.375
1987-04-30,453.875
1987-05-01,454.45
1987-05-05,461.875
1987-05-06,456.5
1987-05-07,456.825
1987-05-08,454.85
1987-05-11,453.875
1987-05-12,460.475
1987-05-13,460.0
1987-05-14,460.525
1987-05-15,468.29999999999995
1987-05-18,474.875
1987-05-19,471.225
1987-05-20,477.6
1987-05-21,468.85
1987-05-22,470.05
1987-05-26,454.325
1987-05-27,448.7
1987-05-28,453.225
1987-05-29,451.375
1987-06-01,443.15
1987-06-02,452.15
1987-06-03,453.125
1987-06-04,451.5
1987-06-05,454.1
1987-06-08,455.475
1987-06-09,452.35
1987-06-10,456.15
1987-06-11,456.7
1987-06-12,458.125
1987-06-15,450.05
1987-06-16,452.75
1987-06-17,449.75
1987-06-18,451.65
1987-06-19,450.625
1987-06-22,440.8
1987-06-23,439.15
1987-06-24,442.375
1987-06-25,439.75
1987-06-26,442.75
1987-06-29,447.875
1987-06-30,447.20000000000005
1987-07-01,447.625
1987-07-02,446.825
1987-07-03,443.55
1987-07-06,443.225
1987-07-07,444.65
1987-07-08,444.275
1987-07-09,444.70000000000005
1987-07-10,444.5
1987-07-13,445.1
1987-07-14,447.075
1987-07-15,450.475
1987-07-16,453.325
1987-07-17,451.55
1987-07-20,450.275
1987-07-21,452.45
1987-07-22,454.67499999999995
1987-07-23,454.35
1987-07-24,453.65
1987-07-27,453.125
1987-07-28,455.17499999999995
1987-07-29,458.625
1987-07-30,457.17499999999995
1987-07-31,463.375
1987-08-03,473.0
1987-08-04,474.7
1987-08-05,469.82500000000005
1987-08-06,468.775
1987-08-07,464.05
1987-08-10,460.3
1987-08-11,462.2
1987-08-12,462.2
1987-08-13,462.25
1987-08-14,458.7
1987-08-17,454.05
1987-08-18,456.2
1987-08-19,457.0
1987-08-20,456.75
1987-08-21,454.8
1987-08-24,457.65
1987-08-25,458.25
1987-08-26,457.5
1987-08-27,458.5
1987-08-28,454.65
1987-09-01,453.425
1987-09-02,459.82500000000005
1987-09-03,462.92499999999995
1987-09-04,464.575
1987-09-07,463.425
1987-09-08,459.85
1987-09-09,458.15
1987-09-10,460.6
1987-09-11,460.375
1987-09-14,456.07500000000005
1987-09-15,458.57500000000005
1987-09-16,458.45
1987-09-17,459.65
1987-09-18,461.525
1987-09-21,458.975
1987-09-22,462.35
1987-09-23,461.725
1987-09-24,463.925
1987-09-25,461.4
1987-09-28,460.875
1987-09-29,459.15
1987-09-30,459.325
1987-10-01,454.5
1987-10-02,454.675
1987-10-05,455.825
1987-10-06,457.425
1987-10-07,458.3
1987-10-08,458.2
1987-10-09,461.9
1987-10-12,461.8
1987-10-13,459.42499999999995
1987-10-14,460.125
1987-10-15,464.175
1987-10-16,464.75
1987-10-19,480.25
1987-10-20,472.95000000000005
1987-10-21,466.825
1987-10-22,470.725
1987-10-23,471.575
1987-10-26,474.925
1987-10-27,473.725
1987-10-28,478.575
1987-10-29,473.25
1987-10-30,468.4
1987-11-02,469.625
1987-11-03,467.175
1987-11-04,466.575
1987-11-05,458.625
1987-11-06,459.3
1987-11-09,463.5
1987-11-10,458.5
1987-11-11,461.57500000000005
1987-11-12,462.725
1987-11-13,464.575
1987-11-16,461.925
1987-11-17,464.07500000000005
1987-11-18,463.95
1987-11-19,465.475
1987-11-20,465.975
1987-11-23,468.825
1987-11-24,475.975
1987-11-25,477.625
1987-11-26,477.65
1987-11-27,478.1
1987-11-30,493.2
1987-12-01,487.35
1987-12-02,490.45
1987-12-03,490.025
1987-12-04,486.0
1987-12-07,481.025
1987-12-08,483.65
1987-12-09,484.75
1987-12-10,486.25
1987-12-11,494.25
1987-12-14,501.25
1987-12-15,493.1
1987-12-16,486.675
1987-12-17,482.625
1987-12-18,482.775
1987-12-21,480.5
1987-12-22,482.3
1987-12-23,482.375
1987-12-24,
1987-12-29,487.625
1987-12-30,485.5
1987-12-31,
1988-01-04,482.3
1988-01-05,476.4
1988-01-06,481.5
1988-01-07,483.725
1988-01-08,481.7
1988-01-11,484.6
1988-01-12,481.225
1988-01-13,481.65
1988-01-14,481.15
1988-01-15,482.55
1988-01-18,475.625
1988-01-19,476.925
1988-01-20,477.7
1988-01-21,476.85
1988-01-22,477.025
1988-01-25,476.375
1988-01-26,470.575
1988-01-27,467.2
1988-01-28,466.675
1988-01-29,461.625
1988-02-01,453.67499999999995
1988-02-02,455.525
1988-02-03,446.25
1988-02-04,440.425
1988-02-05,442.92499999999995
1988-02-08,442.57500000000005
1988-02-09,438.925
1988-02-10,442.45000000000005
1988-02-11,440.4
1988-02-12,441.95000000000005
1988-02-15,444.55
1988-02-16,444.625
1988-02-17,445.0
1988-02-18,446.75
1988-02-19,443.17499999999995
1988-02-22,445.3
1988-02-23,443.17499999999995
1988-02-24,436.875
1988-02-25,433.025
1988-02-26,431.54999999999995
1988-02-29,424.95
1988-03-01,429.225
1988-03-02,430.225
1988-03-03,429.125
1988-03-04,431.275
1988-03-07,435.95
1988-03-08,436.025
1988-03-09,436.3
1988-03-10,439.825
1988-03-11,442.95000000000005
1988-03-14,442.075
1988-03-15,442.225
1988-03-16,446.67499999999995
1988-03-17,445.425
1988-03-18,442.82500000000005
1988-03-21,447.875
1988-03-22,448.65
1988-03-23,449.75
1988-03-24,453.92499999999995
1988-03-25,451.65
1988-03-28,453.5
1988-03-29,454.79999999999995
1988-03-30,453.875
1988-03-31,457.475
1988-04-05,454.8
1988-04-06,450.32500000000005
1988-04-07,446.725
1988-04-08,449.0
1988-04-11,449.475
1988-04-12,450.5
1988-04-13,448.925
1988-04-14,448.675
1988-04-15,455.07500000000005
1988-04-18,457.775
1988-04-19,456.725
1988-04-20,457.7
1988-04-21,454.125
1988-04-22,450.875
1988-04-25,449.975
1988-04-26,447.625
1988-04-27,449.70000000000005
1988-04-28,452.125
1988-04-29,449.375
1988-05-03,445.1
1988-05-04,442.6
1988-05-05,445.1
1988-05-06,444.375
1988-05-09,444.0
1988-05-10,446.875
1988-05-11,449.225
1988-05-12,449.825
1988-05-13,450.275
1988-05-16,453.325
1988-05-17,453.92499999999995
1988-05-18,453.35
1988-05-19,457.275
1988-05-20,455.7
1988-05-23,458.75
1988-05-24,457.925
1988-05-25,456.125
1988-05-26,453.125
1988-05-27,452.25
1988-05-31,454.75
1988-06-01,456.875
1988-06-02,454.15
1988-06-03,464.775
1988-06-06,464.32500000000005
1988-06-07,463.9
1988-06-08,458.3
1988-06-09,455.225
1988-06-10,457.35
1988-06-13,449.75
1988-06-14,448.65
1988-06-15,451.15
1988-06-16,453.275
1988-06-17,450.025
1988-06-20,454.04999999999995
1988-06-21,451.67499999999995
1988-06-22,449.15
1988-06-23,447.70000000000005
1988-06-24,445.125
1988-06-27,442.65
1988-06-28,443.85
1988-06-29,434.225
1988-06-30,436.70000000000005
1988-07-01,436.675
1988-07-04,437.35
1988-07-05,437.45
1988-07-06,437.45000000000005
1988-07-07,440.025
1988-07-08,439.15
1988-07-11,438.225
1988-07-12,434.15
1988-07-13,435.6
1988-07-14,439.9
1988-07-15,438.6
1988-07-18,436.65
1988-07-19,436.75
1988-07-20,444.9
1988-07-21,443.975
1988-07-22,442.7
1988-07-25,440.35
1988-07-26,430.67499999999995
1988-07-27,432.275
1988-07-28,430.75
1988-07-29,434.75
1988-08-01,435.5
1988-08-02,432.825
1988-08-03,432.675
1988-08-04,433.25
1988-08-05,432.15
1988-08-08,431.925
1988-08-09,427.025
1988-08-10,427.075
1988-08-11,428.475
1988-08-12,430.825
1988-08-15,430.7
1988-08-16,432.325
1988-08-17,429.0
1988-08-18,430.375
1988-08-19,432.5
1988-08-22,430.35
1988-08-23,432.65
1988-08-24,432.55
1988-08-25,434.5
1988-08-26,433.45
1988-08-30,428.575
1988-08-31,427.05
1988-09-01,430.35
1988-09-02,428.85
1988-09-05,427.2
1988-09-06,428.04999999999995
1988-09-07,427.125
1988-09-08,428.125
1988-09-09,429.15
1988-09-12,418.7
1988-09-13,420.625
1988-09-14,421.7
1988-09-15,420.175
1988-09-16,416.225
1988-09-19,409.0
1988-09-20,410.2
1988-09-21,401.125
1988-09-22,398.675
1988-09-23,399.82500000000005
1988-09-26,392.175
1988-09-27,397.05
1988-09-28,396.525
1988-09-29,398.55
1988-09-30,396.42499999999995
1988-10-03,395.1
1988-10-04,397.925
1988-10-05,396.35
1988-10-06,403.375
1988-10-07,404.075
1988-10-10,406.5
1988-10-11,407.625
1988-10-12,405.54999999999995
1988-10-13,407.65
1988-10-14,407.05
1988-10-17,412.075
1988-10-18,412.25
1988-10-19,411.025
1988-10-20,411.79999999999995
1988-10-21,410.4
1988-10-24,405.9
1988-10-25,407.125
1988-10-26,407.45
1988-10-27,407.325
1988-10-28,409.4
1988-10-31,412.35
1988-11-01,410.95
1988-11-02,413.625
1988-11-03,423.15
1988-11-04,420.25
1988-11-07,421.3
1988-11-08,420.1
1988-11-09,420.15
1988-11-10,420.675
1988-11-11,420.525
1988-11-14,419.975
1988-11-15,423.4
1988-11-16,423.225
1988-11-17,422.65
1988-11-18,418.75
1988-11-21,416.275
1988-11-22,417.25
1988-11-23,418.6
1988-11-24,419.9
1988-11-25,423.35
1988-11-28,422.825
1988-11-29,422.6
1988-11-30,421.95000000000005
1988-12-01,425.125
1988-12-02,424.025
1988-12-05,429.7
1988-12-06,428.375
1988-12-07,423.975
1988-12-08,423.25
1988-12-09,420.975
1988-12-12,420.5
1988-12-13,420.275
1988-12-14,419.8
1988-12-15,419.92499999999995
1988-12-16,412.175
1988-12-19,413.325
1988-12-20,413.04999999999995
1988-12-21,414.225
1988-12-22,416.425
1988-12-23,
1988-12-28,413.25
1988-12-29,411.675
1988-12-30,
1989-01-03,412.6
1989-01-04,409.925
1989-01-05,407.625
1989-01-06,407.4
1989-01-09,403.45
1989-01-10,405.0
1989-01-11,403.65
1989-01-12,404.5
1989-01-13,404.525
1989-01-16,401.625
1989-01-17,402.175
1989-01-18,402.675
1989-01-19,402.95000000000005
1989-01-20,405.0
1989-01-23,407.6
1989-01-24,408.05
1989-01-25,404.475
1989-01-26,406.125
1989-01-27,400.9
1989-01-30,394.15
1989-01-31,394.425
1989-02-01,392.4
1989-02-02,391.9
1989-02-03,390.425
1989-02-06,389.075
1989-02-07,391.225
1989-02-08,390.475
1989-02-09,393.95000000000005
1989-02-10,391.70000000000005
1989-02-13,385.6
1989-02-14,384.875
1989-02-15,381.35
1989-02-16,384.25
1989-02-17,379.67499999999995
1989-02-20,382.275
1989-02-21,383.125
1989-02-22,386.375
1989-02-23,389.75
1989-02-24,388.825
1989-02-27,390.675
1989-02-28,386.875
1989-03-01,385.07500000000005
1989-03-02,384.0
1989-03-03,386.45
1989-03-06,387.825
1989-03-07,388.525
1989-03-08,393.85
1989-03-09,392.0
1989-03-10,395.25
1989-03-13,392.8
1989-03-14,394.65
1989-03-15,393.67499999999995
1989-03-16,390.2
1989-03-17,391.775
1989-03-20,395.4
1989-03-21,393.425
1989-03-22,393.375
1989-03-23,395.45
1989-03-28,391.0
